,36001,36003,36005,36007,36009,36011,36013,36015,36017,36019,36021,36023,36025,36027,36029,36031,36033,36035,36037,36039,36043,36045,36047,36049,36051,36053,36055,36057,36059,36061,36063,36065,36067,36069,36071,36073,36075,36077,36079,36081,36083,36085,36087,36089,36091,36093,36095,36097,36099,36101,36103,36105,36107,36109,36111,36113,36115,36117,36119,36121,36123
0,0.6246717960901853,0.0005178159133968114,0.012991087474337653,0.0020743096295484037,0.0029424127784783522,0.004913159225347394,0.0016996545863260048,0.0,0.0019494246151409373,0.0023941371054699637,0.0056289635762194565,0.0,0.0012275283123465589,0.007590572095205025,0.0028845392352163557,0.0018397694805392596,0.0038592515427868243,0.00535787171567642,0.0,0.0027566082448477317,0.0,0.0019677004709078836,0.01353936314734604,0.00035028723553313717,0.0013889650382879178,0.0,0.0,0.0033658034370792744,0.0002497700288149326,0.007651491614428179,0.00045080444225134174,0.004739538595561404,0.004565917965775414,0.0009533904758423647,0.0040206882687281835,0.0007919537499010057,0.0,0.003274424158244543,0.002540343951605534,0.004492814542707629,0.1087200199816023,0.0031982747592156,0.0,0.0,0.03901590608646917,0.08006347813903053,0.0,0.0007036204470274321,0.0,0.0007340802066390092,0.008254594854737406,4.264366345620801e-05,0.0,0.0012397122161911898,0.006152871441538583,0.0016265511632582196,0.002229654403567447,0.0,0.006826032128954438,0.0015504017642292767,0.0
1,0.009762871181371502,0.21805169835505234,0.016534928434095278,0.0,0.03685110019226661,0.0,0.009314249092074343,0.04533219397564623,0.0,0.004507583849604786,0.004486220892971587,0.001858577227088229,0.0016876735740226447,0.001837214270455031,0.1999572740867336,0.0008117923520615253,0.0015167699209570605,0.006772057252723777,0.0033326212347788934,0.0007263405255287332,0.0027130954924161504,0.006964323862422559,0.06176030762657552,0.0,0.013608203375347148,0.0,0.12110660115359966,0.0005554368724631489,0.008523819696646015,0.0217474898525956,0.006707968382824183,0.015381328775902585,0.01794488357188635,0.025656910916470838,0.0,0.004443494979705191,0.0,0.00023499252296517838,4.272591326639607e-05,0.010275582140568255,0.011984618671224098,0.011557359538560137,0.0071352275154881436,0.0020081179235206153,0.008566545609912412,0.0,0.0,0.0022003845332193976,0.0,0.02663960692159795,0.015189062166203802,0.0008972441785943175,0.0008331553086947233,0.006900234992522966,0.0,0.0,0.0007049775688955351,0.007626575518051699,0.004571672719504379,0.01132236701559496,0.0008545182653279214
2,0.0,0.0,0.6544443931525794,0.0002964814286243717,0.008877538215870989,0.0005292453572373653,0.0012223357145039885,0.00038490571435444745,0.0,0.0,0.0,0.0039056226792688613,0.0008484830358658006,0.003211882143430693,0.0,0.0,0.0,0.0005533019643845182,0.0,0.004507037857947685,0.00038425553578290276,0.0,0.03317536161306703,0.0010981516073389557,0.00030753446434063114,0.00024251660718616367,0.00043692000007802145,0.003420589464896534,0.019807690182108515,0.1101578048410996,0.0,0.005182573393782602,0.0,0.0,0.009048535180187238,0.00069959214298207,0.0,0.004336691072202981,0.0,0.05731779233166389,0.0003836053572113581,0.0037690851792444796,0.0,0.0,0.0,0.0018556096431885016,0.0,0.0,0.0024277667861478153,0.0028308775005055136,0.005860059465332154,0.0,0.010296227858981469,0.0,0.0008458823215796218,0.0,0.0,0.005267746786654955,0.04083966661443565,0.0012262367859332565,0.0
3,0.0013703556121407675,0.0,0.009096828744423819,0.7421933464861555,0.0,0.008460245108996725,0.0,0.00970425587746494,0.0,0.000665740137813068,0.0,0.002123565257111757,0.0013654961950764386,0.007104467748048944,0.007269687928236129,0.00013606367780121098,0.0,0.004290865267802474,0.00012148542660822408,0.0,0.003989581409814078,0.0015598728776495972,0.013237052083232096,7.289125596493445e-05,0.004383194192024725,0.0,0.006234632093534059,0.0015452946264566103,0.00473307222065641,0.01950084067915213,0.0,0.009539035697277754,0.018344299417841835,0.002133284091240415,0.0037611888077906173,0.0026823982195095875,0.005632064377557268,0.0053307805195688725,0.000529676460011857,0.013037815983594608,0.0017445307260940978,0.0,0.0,0.0,0.004878854732586279,0.01237207584578154,0.003970143741556763,0.004004159661007065,0.0015307163752636235,0.003678578717697025,0.0029788226604336543,0.0,0.02034637924834537,0.010049274489032296,0.0037709076419192755,0.0,0.00103019641763774,0.0005928488818481335,0.009155141749195767,0.0065602130368441,0.0031877775941997998
4,0.0015932159835538996,0.014994218167801618,0.022433508929718616,0.008056019529744314,0.3999100603880252,3.8545547989207245e-05,0.02547860722086599,0.010124630605165103,0.004445586534755235,0.0,0.0,0.0010407297957085956,0.005357831170499807,0.0012848515996402416,0.23267377617885135,0.0,0.00494667865861493,0.0017217011435179236,0.008338686881665168,0.0,0.0,0.0007966079917769498,0.02141847616600283,0.0,0.0036232815109854813,0.001053578311704998,0.04612617242708467,0.0024283695233200567,0.00038545547989207247,0.03717075677759219,0.018257741230887834,0.0034562508030322498,0.02107156623409996,0.005563407426442246,0.002017217011435179,0.012758576384427598,0.0007195168957985353,0.0,0.0008865476037517667,0.021392779134010022,0.0002441218039316459,0.005062315302582551,0.008480020557625595,0.004831042014647308,0.0,0.0,0.0034048567390466402,0.0,0.0005010921238596942,0.004381343954773223,0.004137222150841577,0.0001670307079532314,0.005293588590517795,0.004715405370679686,8.993961197481691e-05,0.00010278812797121932,0.0015289734035718874,0.0026853398432481047,0.0012463060516510343,0.011563664396762175,0.0
5,0.0004223081057561874,0.002405876481277674,0.011914207468454865,0.018095262470886334,0.0007934273502085946,0.5066033631081877,0.0,0.007908679071434057,0.0039031506744132477,0.0023162959739960586,0.0004223081057561874,0.0033144787694197745,0.0,0.0014588825471577385,0.0008318189961864298,0.0019451767295436513,0.00015356658391134088,0.0028281845870338613,0.0015356658391134088,0.0016508407770469146,0.0,0.008458959330449694,0.01213176012899593,0.00012797215325945074,0.0,0.0028537790176857516,0.05374830436896931,0.00021755266054106627,0.01023777226075606,0.015753372066238388,0.006360216016994702,0.002776995725730081,0.17578254971718155,0.0122085434209516,0.0014716797624836837,0.0,0.01699470195285506,0.0,0.0,0.024506667349184816,0.0012157354559647821,0.0014204909011799032,0.004197486626909984,0.0016380435617209695,0.0020731488828031022,7.678329195567044e-05,0.0,0.0,0.022087993652581198,0.008689309206316706,0.003557625860612731,0.00010237772260756059,0.0011517493793350567,0.02756520181208569,0.0010749660873793862,0.00014076936858539583,0.0,0.0068465101993806145,0.003276087123441939,0.0,0.002751401295078191
6,0.0006252144409286722,0.0,0.009027486561701803,0.009355342914871717,0.022507719873432197,0.0027905912851206587,0.695291830277153,0.0014715413060882162,0.0,0.0,0.000846326865159544,0.00019061415881971712,0.0007548320689260798,0.0006557127063398269,0.1321947314246502,0.0,0.0026533490907704625,0.0,0.0013952956425603293,0.0,0.0,0.002157752277839198,0.012153558766345164,0.0,0.0037894094773359764,0.001715527429377454,0.022690709465899128,0.0,0.0,0.010140673249208951,0.01959513552666692,0.0030879493728794174,0.0037894094773359764,0.003286188098051923,0.0023941138347756473,0.0012580534482101331,0.0014410430406770615,0.0,0.0006023407418703061,0.010758263123784835,0.0,0.001768899393846975,0.0005718424764591514,0.0,0.0,0.0,0.00202813464984179,3.049826541115474e-05,0.0,0.0004574739811673211,0.0,0.00019061415881971712,0.0,0.0017993976592581297,0.0,8.387022988067554e-05,0.0008692005642179101,0.008356524722656399,0.005222827951660249,0.0,0.0
7,0.0038151519268215368,0.0,0.008445410496762215,0.01771724856224245,0.0,0.003520807861250736,0.0027849476973237333,0.6912557170674274,0.0011094507086899426,0.00038491147036181676,0.0,0.0012113390390798352,0.004641579495539555,0.0038943984060136757,0.0027283430693293485,0.0,6.792555359326178e-05,0.0,0.0030000452837023956,0.0,0.0,0.0017094597654304215,0.020377666077978536,0.0,0.004052891364397953,0.000600009056740479,0.037528868360277134,0.0,0.005468007064257574,0.0193134990716841,0.006917085540913825,0.006815197210523933,0.011502060408458996,0.0,0.004188742471584477,0.0,0.0009735996015034189,0.0023660734501652855,0.0,0.01852103427976271,0.0017773853190236834,0.006237830004981207,0.0010641670062944346,0.0,0.001550966807046144,0.0004981207263505865,0.0,0.007675587556038582,0.009169949735090341,0.02244939546257302,0.0,0.0,0.019811619798034686,0.022687134900149435,0.0008830321967124032,0.0049246026355114795,0.0018679527238146991,0.0010075623783000497,0.005105737445093511,0.0022868269709731466,0.006090657972195807
8,0.0060009011592184495,0.0,0.041432843157334205,0.10344898209970098,0.0017203948715848114,0.005468397984680293,0.00043009871789620284,0.006533404333756605,0.3409658788350469,0.0,0.00010240445664195306,0.02371687215827633,0.011919878753123336,0.009113996641133822,0.0010240445664195306,6.144267398517183e-05,0.001208372588375046,0.007618891574161307,0.0022119362634661862,0.0010650063490763118,0.0001638471306271249,0.014459509277843771,0.028325072707164216,0.0,0.0,0.01667144554130996,0.015524515626920083,8.192356531356245e-05,0.023163888092409782,0.04651210420677508,0.021136279850899112,0.032871830582066934,0.03614877319460943,0.0,0.008642936140580837,0.0009421210011059682,0.010097079424896571,0.0077827387047884325,0.0005120222832097653,0.040367836808257895,0.0011469299143898742,0.011592184491869086,0.017040101585220988,0.0,0.006287633637815918,0.0,0.006594847007741777,0.0,0.002170974480809405,0.0,0.0157088436488756,0.0,0.0036660795477819193,0.02646131159628067,0.0024372260680784828,0.00868389792323762,0.002109531806824233,0.001208372588375046,0.02308196452709622,0.002908286568631467,0.0014541432843157335
