,06001,06005,06007,06009,06011,06013,06015,06017,06019,06021,06023,06025,06027,06029,06031,06033,06035,06037,06039,06041,06043,06045,06047,06051,06053,06055,06057,06059,06061,06063,06065,06067,06069,06071,06073,06075,06077,06079,06081,06083,06085,06087,06089,06093,06095,06097,06099,06101,06103,06105,06107,06109,06111,06113,06115
0,0.7452425864636959,3.193277694271032e-05,0.0004379352266428844,4.5618252775300455e-06,1.3685475832590137e-05,0.05918284023803604,0.0,0.0003877551485900539,0.0011495799699375714,0.00020756305012761705,0.0,0.0,0.0,0.00045390161511423954,9.123650555060091e-06,0.0005816327228850808,0.0,0.0009739496967526647,6.614646652418566e-05,0.005309964623044973,0.0,0.0005588235964974305,0.0011951982227128718,0.0,0.002212485259602072,0.002376710969593154,4.333734013653543e-05,0.00019615848693379197,0.0011381754067437463,0.00011404563193825114,0.00013457384568713634,0.007191717550026116,4.561825277530045e-05,2.2809126387650225e-05,0.0001710684479073767,0.051975156299538576,0.006730973196995582,0.000200720312211322,0.0323707121693532,0.00018475392373996685,0.05775726983880791,0.0018589438005934937,2.2809126387650225e-05,0.0,0.007342257784184608,0.00558139322705801,0.0041717892163012265,4.105642749777041e-05,4.5618252775300455e-06,0.0,0.0008804322785632988,0.0,0.00010264106874442603,0.0010378152506380852,0.00028283316720686285
1,0.06486548107615138,0.13805289557683537,0.0022799817601459184,0.013679890560875511,0.0,0.045371637026903784,0.0,0.03499772001823985,0.022799817601459188,0.0,0.0,0.0,0.0,0.0049019607843137246,0.0,0.0,0.0,0.033515731874145006,0.02462380300957592,0.0,0.0,0.0,0.0025079799361605102,0.0,0.0007979936160510715,0.021203830369357045,0.0,0.0007979936160510715,0.04799361605107159,0.0,0.003191974464204286,0.21089831281349747,0.0006839945280437756,0.0,0.0,0.03294573643410852,0.12688098495212038,0.0,0.05756953944368444,0.0,0.005357957136342908,0.0010259917920656632,0.0003419972640218878,0.0,0.006383948928408572,0.0014819881440948472,0.08390332877336981,0.00011399908800729593,0.0,0.0,0.0007979936160510715,0.0007979936160510715,0.0029639762881896944,0.006269949840401276,0.0
2,0.012684089554779942,0.0,0.7979228739252574,0.0,0.0004937430833404273,0.009091682982889248,5.107687069038903e-05,0.003796714054652251,0.0024346641695752102,0.0025027666638290625,0.004290457137992678,0.0,0.0,0.0,0.00015323061207116707,0.0005448199540308163,0.0007831786839192984,0.023154848046309694,0.005652507023069719,0.0002043074827615561,0.0,0.0013109730143866518,0.0012428705201327995,0.0,0.0007321018132289094,0.0009193836724270025,0.0016004086149655227,0.004665020856388864,0.015374138077807097,0.0008512811781731505,0.00047671745977696426,0.03296160721886438,0.0005958968247212053,0.0015323061207116707,0.0005107687069038902,0.002485741040265599,0.0033370222184387495,0.0017536392270366898,0.002962458500042563,0.0003575380948327232,0.01566357367838597,3.4051247126926016e-05,0.004903379586277346,0.00013620498850770406,0.005907891376521664,0.006146250106410146,0.002213331063250191,0.012973525155358812,0.003915893419596492,0.0,0.0010215374138077805,0.0005448199540308163,0.0010896399080616325,0.003524304077636843,0.0044947646207542345
3,0.017801731177527355,0.013228809407153357,0.005226196308998857,0.1291850400130655,0.0,0.06712395884370406,0.0,0.0014698677119059284,0.014861995753715499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016331863465621427,0.04507594316511514,0.0011432304425935,0.007022701290217214,0.0,0.0,0.0,0.0,0.007349338559529643,0.007675975828842071,0.00032663726931242854,0.0019598236158745713,0.030377266046055857,0.0,0.0016331863465621427,0.1791605422178671,0.0,0.0034296913277804997,0.0026130981544994283,0.04883227176220807,0.1489465948064674,0.00016331863465621427,0.10191082802547771,0.0,0.0217213784092765,0.0009799118079372856,0.0011432304425935,0.0,0.004409603135717786,0.0016331863465621427,0.06777723338232892,0.006369426751592357,0.0,0.0,0.0,0.045402580434427575,0.0,0.010615711252653927,0.0032663726931242854
4,0.025862068965517238,0.0006896551724137929,0.0343103448275862,0.0,0.22017241379310343,0.04362068965517241,0.0,0.0,0.07413793103448274,0.024137931034482755,0.00017241379310344824,0.0,0.0,0.0,0.0,0.006896551724137929,0.0,0.013620689655172411,0.0,0.0017241379310344823,0.0,0.00586206896551724,0.0,0.0,0.0,0.004827586206896551,0.009137931034482757,0.0018965517241379306,0.05310344827586206,0.0,0.0013793103448275859,0.2068965517241379,0.0,0.0017241379310344823,0.0,0.03224137931034482,0.013448275862068964,0.0,0.051724137931034475,0.0,0.004655172413793103,0.0,0.013448275862068964,0.0,0.007068965517241378,0.021551724137931032,0.0018965517241379306,0.043103448275862065,0.0015517241379310342,0.0,0.0,0.0,0.0,0.03637931034482758,0.04275862068965517
5,0.16440180062134116,0.000401547012701566,0.001170826552824566,0.00011412388782044508,4.226810660016484e-05,0.5942388570703975,0.0,0.0008326817000232474,0.0012300019020647969,0.0006931969482427034,5.072172792019782e-05,0.0,1.6907242640065937e-05,0.002400828454889363,4.226810660016484e-06,0.0009172179132235772,1.2680431980049454e-05,0.006779804298666441,0.0002958767462011539,0.012109812540947227,0.0,0.0026502102838303356,0.0007354650548428682,0.0,0.0009003106705835111,0.0040704186655958745,0.0001098970771604286,0.0004945368472219286,0.0014033011391254729,0.00047762960458186274,0.0017963945305070057,0.017520130185768326,0.000139484751780544,0.0005156709005220111,0.002121858951328275,0.05232368916034406,0.014840332227317876,0.0006551556523025551,0.021746940845784813,0.00015639199442060993,0.0335397425872308,0.004822790963078808,0.002265570513768836,0.0001352579411205275,0.03332417524356997,0.005630111799141957,0.006505061605765369,0.0001902064797007418,2.536086396009891e-05,0.0,0.00020288691168079127,0.0005959803030623243,0.00017329923706067585,0.0035801086290339623,0.0006382484096624892
6,0.027324027324027327,0.0,0.0,0.0,0.0,0.001188001188001188,0.7662607662607662,0.004752004752004752,0.000594000594000594,0.0,0.009801009801009801,0.0,0.0,0.0,0.0,0.0,0.0,0.02791802791802792,0.0,0.0008910008910008911,0.0,0.0,0.0,0.0,0.0,0.018711018711018712,0.0,0.004752004752004752,0.000594000594000594,0.0,0.0,0.001188001188001188,0.0,0.014256014256014258,0.0035640035640035644,0.01395901395901396,0.0008910008910008911,0.0,0.004455004455004455,0.0,0.03623403623403623,0.0,0.003267003267003267,0.0,0.010692010692010692,0.03504603504603505,0.0008910008910008911,0.0,0.0,0.0,0.0,0.0,0.012177012177012177,0.0,0.000594000594000594
7,0.020243593118135488,0.004091790098346535,0.012730013639300332,0.00035892895599531004,0.0003110717618626021,0.014907515972338544,0.0,0.3633318178555192,0.009116795482280875,0.0007896437031896822,0.0006221435237252042,0.0009810724797205141,0.0,0.00997822497666962,4.785719413270801e-05,9.571438826541602e-05,0.0,0.019932521356272884,0.00011964298533177001,0.002105716541839152,0.0005982149266588501,0.00023928597066354002,0.004450719054341845,0.0,0.0008614294943887441,0.0012203584503840542,0.003876432724749349,0.005025005383934341,0.08707616472446222,0.0,0.00043071474719437203,0.25235098466176936,0.0,0.013208585580627409,0.0014117872269148863,0.013782871910219905,0.0433346892871671,0.00047857194132708004,0.0030867890215596663,0.007226436314038909,0.03539039506113757,0.0011725012562513462,0.0012921442415831162,0.0,0.01057643990332847,0.010313225335598575,0.007633222464166927,0.004833576607403509,0.000502500538393434,0.0,0.0006939293149242662,4.785719413270801e-05,0.012060012921442419,0.010002153573735973,0.0070589361345744315
8,0.005786519866306814,1.3405065327351694e-05,0.0023592914976138983,8.936710218234462e-05,0.0,0.007935798673792203,0.0,1.3405065327351694e-05,0.8342955191334965,4.021519598205508e-05,7.14936817458757e-05,0.0,7.14936817458757e-05,0.003498722050438792,0.01018338129367817,0.00010724052261881355,0.0,0.02430338343848862,0.01541135677134533,0.0008892026667143291,0.0004021519598205508,1.3405065327351694e-05,0.006979570680441116,0.00010277216750969632,0.0025022788611056496,0.00022341775545586156,4.021519598205508e-05,0.006318254124291765,0.00043789880069348866,0.0,0.002189494003467443,0.004919658975138072,0.000348531698511144,0.00818155820479365,0.00116177232837048,0.0014432787002448659,0.00443707662335341,0.0009249495075872669,0.0013449748878442865,0.0019258610520295266,0.0077079125632272235,0.0012153925896798868,0.0004110886700387853,0.0013762533736081074,0.0013851900838263418,0.0033155194909649855,0.007238735276769915,0.00022341775545586156,0.0002859747269835028,0.0,0.023230978212300486,0.00012064558794616525,0.0035657473770755507,0.0005004557722211299,0.00045577222112995757
