,04001,04003,04005,04007,04009,04012,04013,04015,04017,04019,04021,04023,04025,04027
0,0.38986161251504214,0.007460890493381468,0.011928399518652226,0.0034446450060168473,0.0027226233453670275,0.00046630565583634175,0.3637635379061372,0.00845367027677497,0.05069193742478941,0.07260830324909748,0.05401624548736462,0.0009927797833935018,0.01881768953068592,0.014771359807460891
1,0.0,0.7292356687898089,0.0011305732484076434,0.0007484076433121019,0.002659235668789809,0.0,0.09890127388535032,0.00214171974522293,0.0016321656050955415,0.14688694267515923,0.011019108280254777,0.004928343949044586,0.0,0.0007165605095541401
2,0.005344520827708433,0.00018691976988099442,0.8019965800605067,0.0019245813343302387,0.0,8.307545328044196e-05,0.13446454408883535,0.003759164260939999,0.004133003800701988,0.018401212901617895,0.007331408751999003,0.0,0.020159643329387248,0.0022153454208117857
3,0.0,0.0006020469596628537,0.004440096327513546,0.3928544551475015,0.0016556291390728477,0.0,0.4956916014449127,0.006509632751354606,0.004327212522576761,0.053111830222757374,0.03427904876580373,0.0011852799518362433,0.0033112582781456954,0.002031908488862131
4,0.002387186200523641,0.01116587093793316,0.0,0.007289901945685097,0.6628677036808871,0.0,0.19841881000051337,0.003259920940500026,0.009702756815031572,0.08496329380358335,0.013912418501976487,0.0011294214282047332,0.002002156168181118,0.0029005595769803377
5,0.008159564823209429,0.00471441523118767,0.013538833484436385,0.010758537322453913,0.0024780900574191598,0.3131459655485041,0.46908431550317314,0.08002417648836506,0.0,0.028830462375339982,0.01855545482018737,0.0,0.0075551526140828044,0.04315503173164098
6,0.0001389588742442425,0.0,0.003812374939823837,0.0002502608851680289,0.00104264126192646,4.3171689085589896e-05,0.9686249749570476,0.0006149717169223353,0.001911246652226636,0.006032568992069226,0.015094126649096689,0.0,0.0019249626576132038,0.0005097407247762099
7,0.00048041492924374296,0.0008022462896109105,0.0008302316252950121,2.332111307008461e-05,0.0,0.0027005848935157976,0.07211354583531562,0.8947191671564101,0.0004524295935596414,0.00754671218947938,0.0032556273845838115,0.0,0.010928273584641648,0.006147445405274303
8,0.0188921150872959,0.0,0.016054526942946568,0.005288660960066367,0.002762170519250349,0.00033937931294543536,0.34145329763565746,0.004298804630642181,0.49520155360307705,0.07367359251857158,0.017666578679437384,3.770881254949282e-05,0.0188921150872959,0.005439496210264339
9,0.0,0.006306506942605816,0.0,0.0,0.002054059323986041,0.0011441177342072085,0.037698535968977875,0.0,0.0007522311251638038,0.9420619544054267,0.008644445102898909,0.0011422060922118748,0.0001959433045217024,0.0
10,0.0013872240390098572,0.00219023124279912,0.0019039417179699046,0.0003212028815157052,0.0012103296984649762,0.0005702514925459984,0.4069756886659606,0.0003351682241903011,0.0031934083582575907,0.0554540482037078,0.5233768198587173,0.0006982671337297939,0.0020016991166920757,0.000381719366438954
11,0.0001464680281218614,0.029544693672581186,0.005712253096752594,0.005691329092735186,0.0032641446267157683,0.003536156678942082,0.10106293940408437,0.0008997321727485771,0.0028665885503850017,0.2008495145631068,0.011152494141278875,0.6296032808838299,0.005565785068630733,0.00010462002008704386
12,0.0018363897998795262,0.0008910046181647814,0.023998561006626062,0.0012465698413760792,0.0006734823639649287,0.002928184191151864,0.2096830868081119,0.0032377350913593466,0.002070644535171675,0.009374372531959038,0.0097843183187203,0.0,0.7285196773977646,0.00575597349574995
13,0.0019296531509526136,0.00020029311187103076,0.00041035661944308744,0.0005031753786028335,0.0,0.00014655593551538836,0.0315095261358085,0.0,0.0008500244259892526,0.0047581827063996095,0.0,0.00041035661944308744,0.0014167073766487542,0.9578651685393258
